"HumanGene","MouseGene","in_deseq2","in_tcga","in_mouse_pseudobulk","in_mouse_sn"
"HOGA1","Hoga1",1,1,1,0
"HOMER1","Homer1",1,1,1,1
"HOMER2","Homer2",1,1,1,0
"HOMER3","Homer3",1,1,1,0
"HOMEZ","Homez",1,0,1,0
"HOOK1","Hook1",1,1,1,1
"HOOK2","Hook2",1,1,1,0
"HOOK3","Hook3",1,1,1,1
"HOPX","Hopx",1,1,1,0
"HOTAIRM1",NA,1,0,0,0
"HOXA1","Hoxa1",0,1,0,0
"HOXA10","Hoxa10",0,1,1,0
"HOXA11","Hoxa11",0,1,0,0
"HOXA13","Hoxa13",0,1,0,0
"HOXA2","Hoxa2",0,1,0,0
"HOXA3","Hoxa3",0,1,1,0
"HOXA4","Hoxa4",0,1,0,0
"HOXA5","Hoxa5",0,1,1,0
"HOXA6","Hoxa6",0,1,0,0
"HOXA7","Hoxa7",0,1,1,0
"HOXA9","Hoxa9",0,1,1,0
"HOXB13","Hoxb13",0,1,0,0
"HOXB2","Hoxb2",1,1,0,0
"HOXB3","Hoxb3",1,1,1,0
"HOXB4","Hoxb4",0,1,1,0
"HOXB5","Hoxb5",0,1,0,0
"HOXB6","Hoxb6",0,1,0,0
"HOXB7","Hoxb7",0,1,0,0
"HOXB8","Hoxb8",0,1,0,0
"HOXB9","Hoxb9",0,1,0,0
"HOXC10","Hoxc10",0,1,0,0
"HOXC11","Hoxc11",0,1,0,0
"HOXC13","Hoxc13",0,1,0,0
"HOXC4","Hoxc4",1,1,0,0
"HOXC5","Hoxc5",0,1,0,0
"HOXC6","Hoxc6",0,1,0,0
"HOXC8","Hoxc8",0,1,0,0
"HOXC9","Hoxc9",0,1,0,0
"HOXD-AS2",NA,1,0,0,0
"HOXD1","Hoxd1",1,1,0,0
"HOXD10","Hoxd10",0,1,0,0
"HOXD11","Hoxd11",0,1,0,0
"HOXD13","Hoxd13",0,1,0,0
"HOXD3","Hoxd3",0,1,1,0
"HOXD4","Hoxd4",0,1,1,0
"HOXD8","Hoxd8",0,1,1,0
"HOXD9","Hoxd9",0,1,0,0
"HP","Hp",1,1,0,0
"HP1BP3","Hp1bp3",1,1,1,1
"HPCA","Hpca",1,1,1,0
"HPCAL1","Hpcal1",1,1,1,1
"HPCAL4","Hpcal4",1,1,1,0
"HPD","Hpd",1,1,0,0
"HPDL","Hpdl",1,1,0,0
"HPF1",NA,1,1,0,0
"HPGD","Hpgd",0,1,1,0
"HPGDS","Hpgds",1,1,1,1
"HPN","Hpn",0,1,1,0
"HPR",NA,1,1,0,0
"HPRT1","Hprt",1,1,1,1
"HPS1","Hps1",1,1,1,0
"HPS3","Hps3",1,1,1,1
"HPS4","Hps4",1,1,1,1
"HPS5","Hps5",1,1,1,1
"HPS6","Hps6",1,1,0,0
"HPSE","Hpse",1,1,1,0
"HPSE2","Hpse2",1,1,1,0
"HPX","Hpx",0,1,0,0
"HR","Hr",1,1,1,0
"HRAS","Hras",1,1,1,0
"HRC",NA,1,1,0,0
"HRCT1",NA,1,1,0,0
"HRH1","Hrh1",1,1,1,0
"HRH2","Hrh2",0,1,1,0
"HRH3","Hrh3",1,1,1,0
"HRK",NA,1,1,0,0
"HROB",NA,1,1,0,0
"HS1BP3","Hs1bp3",1,1,1,0
"HS2ST1","Hs2st1",1,1,1,1
"HS3ST1","Hs3st1",1,1,1,1
"HS3ST2","Hs3st2",1,1,1,0
"HS3ST3A1","Hs3st3a1",1,1,1,0
"HS3ST3B1","Hs3st3b1",1,1,1,0
"HS3ST4","Hs3st4",1,1,1,0
"HS3ST5","Hs3st5",1,1,1,0
"HS6ST1","Hs6st1",1,1,1,1
"HS6ST2","Hs6st2",1,1,1,0
"HS6ST3","Hs6st3",1,1,1,1
"HSBP1","Hsbp1",1,1,1,0
"HSBP1L1","Hsbp1l1",1,1,0,0
"HSCB","Hscb",1,1,1,0
"HSD11B1","Hsd11b1",1,1,1,0
"HSD11B1L",NA,1,1,0,0
"HSD11B2","Hsd11b2",1,1,0,0
"HSD17B1","Hsd17b1",1,1,0,0
"HSD17B10","Hsd17b10",1,1,1,0
"HSD17B11","Hsd17b11",1,1,1,1
"HSD17B12","Hsd17b12",1,1,1,1
"HSD17B13","Hsd17b13",0,1,0,0
"HSD17B14","Hsd17b14",1,1,0,0
"HSD17B3","Hsd17b3",0,1,0,0
"HSD17B4","Hsd17b4",1,1,1,1
"HSD17B6","Hsd17b6",1,1,0,0
"HSD17B7","Hsd17b7",1,1,1,0
"HSD17B7P2",NA,1,0,0,0
"HSD17B8","H2-Ke6",0,1,1,0
"HSD3B7","Hsd3b7",1,1,1,0
"HSDL1","Hsdl1",1,1,1,0
"HSDL2",NA,1,1,0,0
"HSF1","Hsf1",1,1,1,1
"HSF2","Hsf2",1,1,1,1
"HSF2BP","Hsf2bp",1,1,0,0
"HSF4","Hsf4",1,1,1,0
"HSF5","Hsf5",0,0,1,0
"HSFX1",NA,0,1,0,0
"HSFX2",NA,0,1,0,0
"HSFY2","Hsfy2",0,1,0,0
"HSH2D","Hsh2d",0,1,1,0
"HSP90AA1","Hsp90aa1",1,1,1,1
"HSP90AB1","Hsp90ab1",1,1,1,1
"HSP90AB2P",NA,1,0,0,0
"HSP90B1","Hsp90b1",1,1,1,1
"HSPA12A","Hspa12a",1,1,1,1
"HSPA12B","Hspa12b",1,1,1,0
"HSPA13","Hspa13",1,1,1,0
"HSPA14","Hspa14",1,1,1,1
"HSPA1A","Hspa1a",0,1,1,0
"HSPA1B","Hspa1a",0,1,1,0
"HSPA1L","Hspa1l",0,1,0,0
"HSPA2","Hspa2",1,1,1,0
"HSPA4","Hspa4",1,1,1,1
"HSPA4L","Hspa4l",1,1,1,1
"HSPA5","Hspa5",1,1,1,1
"HSPA6",NA,1,1,0,0
"HSPA7",NA,1,0,0,0
"HSPA8","Hspa8",1,1,1,1
"HSPA9","Hspa9",1,1,1,1
"HSPB1","Hspb1",1,1,1,0
"HSPB11","Hspb11",0,0,1,0
"HSPB2","Hspb2",1,1,0,0
"HSPB2-C11orf52",NA,0,1,0,0
"HSPB3","Hspb3",0,1,0,0
"HSPB6","Hspb6",1,1,0,0
"HSPB7","Hspb7",1,1,0,0
"HSPB8","Hspb8",1,1,1,0
"HSPB9","Hspb9",1,0,0,0
"HSPBAP1","Hspbap1",1,1,1,1
"HSPBP1","Hspbp1",1,1,1,0
"HSPD1","Hspd1",1,1,1,1
"HSPE1","Hspe1",1,1,1,0
"HSPE1-MOB4",NA,0,1,0,0
"HSPG2","Hspg2",1,1,1,1
"HSPH1","Hsph1",1,1,1,1
"HTATIP2","Htatip2",1,1,1,0
"HTATSF1","Htatsf1",1,1,1,0
"HTATSF1P2",NA,1,0,0,0
"HTD2",NA,0,1,0,0
"HTR1A","Htr1a",1,1,0,0
"HTR1B","Htr1b",0,1,0,0
"HTR1D","Htr1d",0,1,0,0
"HTR1E",NA,0,1,0,0
"HTR1F","Htr1f",0,0,1,1
"HTR2A","Htr2a",1,1,1,0
"HTR2B","Htr2b",1,1,1,0
"HTR2C","Htr2c",1,1,1,0
"HTR3A","Htr3a",0,1,0,0
"HTR3B","Htr3b",0,1,0,0
"HTR4","Htr4",0,1,1,0
"HTR5A","Htr5a",1,1,0,0
"HTR5A-AS1",NA,1,0,0,0
"HTR6","Htr6",1,1,0,0
"HTR7","Htr7",0,1,1,0
"HTR7P1",NA,1,0,0,0
"HTRA1","Htra1",1,1,1,1
"HTRA2","Htra2",1,1,1,0
"HTRA3","Htra3",1,1,1,0
"HTRA4","Htra4",0,1,0,0
"HTT","Htt",1,1,1,1
"HUNK","Hunk",1,1,1,1
"HUS1","Hus1",1,1,1,0
"HUWE1","Huwe1",1,1,1,1
"HVCN1","Hvcn1",1,1,1,0
"HYAL1","Hyal1",1,1,1,0
"HYAL2","Hyal2",1,1,1,0
"HYAL3","Hyal3",1,1,0,0
"HYCC1",NA,1,1,0,0
"HYCC2",NA,1,1,0,0
"HYDIN","Hydin",1,1,1,0
"HYI",NA,1,1,0,0
"HYKK","Hykk",1,1,1,0
"HYLS1","Hyls1",1,1,1,0
"HYOU1","Hyou1",1,1,1,1
"HYPK","Hypk",1,1,1,0
"IAH1","Iah1",1,1,1,0
"IARS","Iars",0,0,1,1
"IARS1",NA,1,1,0,0
"IARS2","Iars2",1,1,1,1
"IBA57","Iba57",1,1,0,0
"IBSP","Ibsp",0,1,0,0
"IBTK","Ibtk",1,1,1,1
"ICA1","Ica1",1,1,1,1
"ICA1L","Ica1l",1,1,1,0
"ICAM1","Icam1",1,1,1,0
"ICAM2","Icam2",1,1,0,0
"ICAM3",NA,1,1,0,0
"ICAM4","Icam4",1,0,0,0
"ICAM5","Icam5",1,1,1,0
"ICE1",NA,1,1,0,0
"ICE2",NA,1,1,0,0
"ICK","Ick",0,0,1,1
"ICMT","Icmt",1,1,1,0
"ICOS","Icos",0,0,1,0
"ICOSLG","Icosl",1,1,1,0
"ID1","Id1",1,1,1,0
"ID2","Id2",1,1,1,1
"ID2-AS1",NA,1,0,0,0
"ID2B",NA,1,0,0,0
"ID3","Id3",1,1,1,0
"ID4","Id4",1,1,1,1
"IDE","Ide",1,1,1,1
"IDH1","Idh1",1,1,1,1
"IDH1-AS1",NA,1,0,0,0
"IDH2","Idh2",1,1,1,1
"IDH3A","Idh3a",1,1,1,0
"IDH3B","Idh3b",1,1,1,1
"IDH3G","Idh3g",1,1,1,1
"IDI1","Idi1",1,1,1,0
"IDI2",NA,1,0,0,0
"IDI2-AS1",NA,1,0,0,0
"IDNK","Idnk",1,1,1,0
"IDO1","Ido1",1,1,0,0
"IDO2","Ido2",0,0,1,0
"IDS","Ids",1,1,1,0
"IDUA","Idua",1,1,1,0
"IER2","Ier2",1,1,1,0
"IER3","Ier3",0,1,1,0
"IER3IP1","Ier3ip1",1,1,1,0
"IER5","Ier5",1,1,1,0
"IER5L","Ier5l",1,1,1,0
"IFFO1","Iffo1",1,1,1,1
"IFFO2","Iffo2",1,1,1,1
"IFI16","AI607873",1,1,0,0
"IFI16","BC094916",1,1,0,0
"IFI16","Gm16340",1,1,0,0
"IFI16","Ifi203",1,1,1,1
"IFI16","Ifi204",1,1,1,1
"IFI16","Ifi205",1,1,1,0
"IFI16","LOC102639543",1,1,0,0
"IFI16","Mnda",1,1,0,0
"IFI16","Mndal",1,1,1,1
"IFI16","Pydc3",1,1,0,0
"IFI16","Pydc4",1,1,0,0
"IFI16","Pyhin1",1,1,0,0
"IFI27",NA,1,1,0,0
"IFI27L1",NA,1,1,0,0
"IFI27L2",NA,1,1,0,0
"IFI30","Ifi30",1,1,1,0
"IFI35","Ifi35",1,1,1,1
"IFI44","Ifi44",1,1,1,1
"IFI44L","Ifi44l",1,1,0,0
"IFI6",NA,1,1,0,0
"IFIH1","Ifih1",1,1,1,1
"IFIT1","2010002M12Rik",1,1,0,0
"IFIT1","Gm14446",1,1,0,0
"IFIT1B","Ifit1",0,0,1,1
"IFIT2","Ifit2",1,1,1,0
"IFIT3","I830012O16Rik",1,1,0,0
"IFIT3","Ifit3",1,1,1,0
"IFIT5",NA,1,1,0,0
"IFITM1",NA,1,1,0,0
"IFITM10",NA,1,1,0,0
"IFITM2","Ifitm2",1,1,1,0
"IFITM3","Ifitm3",1,1,1,0
"IFNAR1","Ifnar1",1,1,1,1
"IFNAR2","Ifnar2",1,1,1,1
"IFNAR2-IL10RB",NA,0,1,0,0
"IFNGR1","Ifngr1",1,1,1,0
"IFNGR2","Ifngr2",1,1,1,1
"IFNLR1","Ifnlr1",1,1,0,0
"IFRD1","Ifrd1",1,1,1,1
"IFRD2","Ifrd2",1,1,1,0
"IFT122","Ift122",1,1,1,1
"IFT122P3",NA,1,0,0,0
"IFT140","Ift140",1,1,1,1
"IFT172","Ift172",1,1,1,1
"IFT20","Ift20",1,1,1,1
"IFT22","Rabl5",1,1,0,0
"IFT25",NA,1,1,0,0
"IFT27","Ift27",1,1,1,0
"IFT43","Ift43",1,1,1,1
"IFT46","Ift46",1,1,1,1
"IFT52","Ift52",1,1,1,1
"IFT56",NA,1,1,0,0
"IFT57","Ift57",1,1,1,1
"IFT70A",NA,1,1,0,0
"IFT70B",NA,1,1,0,0
"IFT74","Ift74",1,1,1,1
"IFT80","Ift80",1,1,1,1
"IFT81","Ift81",1,1,1,1
"IFT88","Ift88",1,1,1,1
"IFTAP",NA,1,1,0,0
"IGBP1","Igbp1",1,1,1,0
"IGBP1P1",NA,1,0,0,0
"IGDCC3","Igdcc3",1,1,1,0
"IGDCC4","Igdcc4",1,1,1,1
"IGF1","Igf1",1,1,1,0
"IGF1R","Igf1r",1,1,1,1
"IGF2","Igf2",0,1,1,0
"IGF2BP1","Igf2bp1",0,1,0,0
"IGF2BP2","Igf2bp2",1,1,1,1
"IGF2BP3","Igf2bp3",1,1,1,1
"IGF2R","Igf2r",1,1,1,0
"IGFALS","Igfals",1,1,1,0
"IGFBP1","Igfbp1",0,1,0,0
"IGFBP2","Igfbp2",1,1,1,0
"IGFBP3","Igfbp3",1,1,1,0
"IGFBP4","Igfbp4",1,1,1,0
"IGFBP5","Igfbp5",1,1,1,0
"IGFBP6","Igfbp6",1,1,1,0
"IGFBP7","Igfbp7",1,1,1,0
"IGFBP7-AS1",NA,1,0,0,0
"IGFBPL1","Igfbpl1",1,1,1,0
"IGFL2",NA,0,1,0,0
"IGFL4",NA,1,1,0,0
"IGFLR1","Igflr1",1,1,1,0
"IGFN1","Igfn1",1,1,1,0
"IGHMBP2","Ighmbp2",1,1,1,0
"IGIP","Igip",1,1,1,0
"IGLL5","Igll1",0,1,0,0
"IGLON5","Iglon5",1,1,1,0
"IGSF1","Igsf1",1,1,0,0
"IGSF10","Igsf10",0,1,1,0
"IGSF11","Igsf11",1,1,1,1
"IGSF21","Igsf21",1,1,1,1
"IGSF22",NA,1,1,0,0
"IGSF3","Igsf3",1,1,1,0
"IGSF5","Igsf5",1,1,0,0
"IGSF6","Igsf6",1,1,1,0
"IGSF8","Igsf8",1,1,1,1
"IGSF9","Igsf9",1,1,1,0
"IGSF9B","Igsf9b",1,1,1,1
"IHO1",NA,0,1,0,0
"IK","Ik",1,1,1,1
"IKBIP","Ikbip",1,1,1,0
"IKBKB","Ikbkb",1,1,1,1
"IKBKE","Ikbke",1,1,1,0
"IKBKG","Ikbkg",1,1,1,0
"IKZF1","Ikzf1",1,1,1,1
"IKZF2","Ikzf2",1,1,1,1
"IKZF3","Ikzf3",0,1,1,0
"IKZF4","Ikzf4",1,1,1,0
"IKZF5","Ikzf5",1,1,1,0
"IL10","Il10",1,1,0,0
"IL10RA","Il10ra",1,1,1,0
"IL10RB","Il10rb",1,1,1,1
"IL10RB-DT",NA,1,0,0,0
"IL11","Il11",1,1,1,0
"IL11RA","Gm13305",1,1,0,0
"IL11RA","Gm2002",1,1,0,0
"IL11RA","Il11ra1",1,1,1,1
"IL11RA","Il11ra2",1,1,0,0
"IL11RA","LOC100861969",1,1,0,0
"IL12A","Il12a",1,1,0,0
"IL12RB1","Il12rb1",1,1,1,0
"IL12RB2","Il12rb2",0,1,1,0
"IL13RA1","Il13ra1",1,1,1,0
"IL13RA2","Il13ra2",1,1,0,0
"IL15","Il15",1,1,1,1
"IL15RA","Il15ra",1,1,1,1
"IL16","Il16",1,1,1,0
"IL17B","Il17b",0,1,0,0
"IL17D","Il17d",1,1,1,0
"IL17RA","Il17ra",1,1,1,0
"IL17RB","Il17rb",1,1,1,0
"IL17RC","Il17rc",1,1,1,0
"IL17RD","Il17rd",1,1,1,0
"IL17RE","Il17re",1,1,0,0
"IL18","Il18",1,1,1,1
"IL18BP","Il18bp",1,1,1,0
"IL18R1","Il18r1",1,1,1,0
"IL18RAP","Il18rap",0,1,1,0
"IL1A","Il1a",1,1,1,0
"IL1B","Il1b",1,1,1,0
"IL1R1","Il1r1",1,1,1,0
"IL1R2","Il1r2",0,1,1,0
"IL1RAP","Il1rap",1,1,1,1
"IL1RAPL1","Il1rapl1",1,1,1,1
"IL1RAPL2","Il1rapl2",0,0,1,0
"IL1RL1","Il1rl1",1,1,1,0
"IL1RL2","Il1rl2",0,1,1,0
"IL1RN","Il1rn",1,1,1,0
"IL2","Il2",0,0,1,0
"IL20RA","Il20ra",1,1,0,0
"IL20RB","Il20rb",1,1,1,0
"IL21R","Il21r",0,1,1,0
"IL23A","Il23a",1,1,0,0
"IL24","Il24",0,1,0,0
"IL27","Il27",0,0,1,0
"IL27RA","Il27ra",1,1,1,0
"IL2RA","Il2ra",1,1,1,0
"IL2RB","Il2rb",0,1,1,0
"IL2RG","Il2rg",1,1,1,0
"IL31RA","Il31ra",0,1,1,0
"IL32",NA,1,1,0,0
"IL33","Il33",1,1,1,1
"IL34","Il34",1,1,1,0
"IL36B","Il1f8",0,1,0,0
"IL3RA","Il3ra",0,1,1,0
"IL4","Il4",0,1,0,0
"IL4I1","Il4i1",1,1,1,0
"IL4I1","Nup62-il4i1",1,1,0,0
"IL4R","Il4ra",1,1,1,0
"IL5RA","Il5ra",0,1,0,0
"IL6","Il6",1,1,0,0
"IL6R","Il6ra",1,1,1,1
"IL6ST","Il6st",1,1,1,1
"IL6ST-DT",NA,1,0,0,0
"IL7","Il7",1,1,1,0
"IL7R","Il7r",1,1,1,0
"ILDR2","Ildr2",1,1,1,1
"ILF2","Ilf2",1,1,1,1
"ILF3","Ilf3",1,1,1,1
"ILF3-DT",NA,1,0,0,0
"ILK","Ilk",1,1,1,1
"ILKAP","Ilkap",1,1,1,1
"ILRUN",NA,1,1,0,0
"ILVBL","Ilvbl",1,1,1,0
"IMMP1L","Immp1l",1,1,1,1
"IMMP2L","Immp2l",1,1,1,1
"IMMT","Immt",1,1,1,1
"IMP3","Imp3",1,1,1,0
"IMP4","Imp4",1,1,1,0
"IMPA1","Impa1",1,1,1,0
"IMPA2","Impa2",1,1,1,0
"IMPACT","Impact",1,1,1,1
"IMPAD1","Impad1",0,0,1,0
"IMPDH1","Impdh1",1,1,1,0
"IMPDH2","Gm15210",1,1,0,0
"IMPDH2","Impdh2",1,1,1,0
"IMPG1","Impg1",0,1,0,0
"IMPG2","Impg2",0,0,1,0
"INA","Ina",1,1,1,0
"INAFM1",NA,1,1,0,0
"INAFM2",NA,1,1,0,0
"INAVA",NA,1,1,0,0
"INCA1","Inca1",1,1,1,0
"INCENP","Incenp",1,1,1,1
"INE1",NA,1,0,0,0
"INF2","Inf2",1,1,1,1
"ING1","Ing1",1,1,1,0
"ING2","Ing2",1,1,1,0
"ING3","Ing3",1,1,1,0
"ING4","Ing4",1,1,1,1
"ING5","Ing5",1,1,1,0
"INHA","Inha",1,1,1,0
"INHBA","Inhba",1,1,1,0
"INHBA-AS1",NA,1,0,0,0
"INHBB","Inhbb",1,1,1,0
"INHBC","Inhbc",1,1,0,0
"INHBE","Inhbe",0,1,0,0
"INIP","Inip",1,1,1,0
"INKA1",NA,1,1,0,0
"INKA2",NA,1,1,0,0
"INKA2-AS1",NA,1,0,0,0
"INMT","Inmt",1,1,0,0
"INO80","Ino80",1,1,1,1
"INO80B","Ino80b",1,1,1,0
"INO80B-WBP1",NA,0,1,0,0
"INO80C","Ino80c",1,1,1,0
"INO80D","Ino80d",1,1,1,1
"INO80E","Ino80e",1,1,1,0
"INPP1","Inpp1",1,1,1,0
"INPP4A","Inpp4a",1,1,1,1
"INPP4B","Inpp4b",1,1,1,1
"INPP5A","Inpp5a",1,1,1,1
"INPP5B","Inpp5b",1,1,1,1
"INPP5D","Inpp5d",1,1,1,1
"INPP5E","Inpp5e",1,1,1,0
"INPP5F","Inpp5f",1,1,1,1
"INPP5J","Inpp5j",1,1,1,1
"INPP5K","Inpp5k",1,1,1,1
"INPPL1","Inppl1",1,1,1,1
"INSC","Insc",0,1,1,1
"INSIG1","Insig1",1,1,1,0
"INSIG2","Insig2",1,1,1,0
"INSL3","Insl3",0,1,0,0
"INSL5","Insl5",0,1,0,0
"INSL6","Insl6",0,0,1,0
"INSM1","Insm1",1,1,0,0
"INSM2","Insm2",1,1,0,0
"INSR","Insr",1,1,1,1
"INSRR","Insrr",0,1,1,0
"INSYN1",NA,1,1,0,0
"INSYN2A",NA,1,1,0,0
"INSYN2B",NA,1,1,0,0
"INTS1","Ints1",1,1,1,1
"INTS10","Ints10",1,1,1,1
"INTS11",NA,1,1,0,0
"INTS12","Ints12",1,1,1,0
"INTS13",NA,1,1,0,0
"INTS14",NA,1,1,0,0
"INTS15",NA,1,1,0,0
"INTS2","Ints2",1,1,1,1
"INTS3","Ints3",1,1,1,1
"INTS4","Ints4",1,1,1,1
"INTS5","Ints5",1,1,1,0
"INTS6","Ints6",1,1,1,1
"INTS6-AS1",NA,1,0,0,0
"INTS6L",NA,1,1,0,0
"INTS7","Ints7",1,1,1,1
"INTS8","Ints8",1,1,1,1
"INTS9","Ints9",1,1,1,1
"INTU","Intu",1,1,1,0
"INVS","Invs",1,1,1,1
"IP6K1","Ip6k1",1,1,1,1
"IP6K2","Ip6k2",1,1,1,1
"IP6K3","Ip6k3",1,1,1,0
"IPCEF1","Ipcef1",1,1,1,0
"IPMK","Ipmk",1,1,1,0
"IPO11","Ipo11",1,1,1,1
"IPO13","Ipo13",1,1,1,1
"IPO4","Ipo4",1,1,1,0
"IPO5","Ipo5",1,1,1,1
"IPO5P1",NA,1,0,0,0
"IPO7","Ipo7",1,1,1,1
"IPO8","Ipo8",1,1,1,1
"IPO9","Ipo9",1,1,1,1
"IPP","Ipp",1,1,1,0
"IPPK","Ippk",1,1,1,1
"IPW",NA,1,0,0,0
"IQANK1",NA,0,1,0,0
"IQCA1","Iqca",1,1,0,0
"IQCB1","Iqcb1",1,1,1,1
"IQCC","Iqcc",1,1,1,0
"IQCD","Iqcd",1,1,1,0
"IQCE","Iqce",1,1,1,1
"IQCF3",NA,0,1,0,0
"IQCG","Iqcg",1,1,1,0
"IQCH","Iqch",0,1,1,0
"IQCH-AS1",NA,1,0,0,0
"IQCK","Iqck",1,1,1,0
"IQCN",NA,0,1,0,0
"IQGAP1","Iqgap1",1,1,1,1
"IQGAP2","Iqgap2",1,1,1,1
"IQGAP3","Iqgap3",1,1,1,0
"IQSEC1","Iqsec1",1,1,1,1
"IQSEC2","Iqsec2",1,1,1,1
"IQSEC3","Iqsec3",1,1,1,0
"IQUB","Iqub",1,1,1,0
"IRAG1",NA,1,1,0,0
"IRAG2",NA,1,1,0,0
"IRAK1","Irak1",1,1,1,1
"IRAK1BP1","Irak1bp1",1,1,1,0
"IRAK2","Irak2",1,1,1,1
"IRAK3","Irak3",1,1,1,0
"IRAK4","Irak4",1,1,1,0
"IREB2","Ireb2",1,1,1,1
"IRF1","Irf1",1,1,1,1
"IRF2","Irf2",1,1,1,1
"IRF2BP1","Irf2bp1",1,1,1,0
"IRF2BP2","Irf2bp2",1,1,1,1
"IRF2BPL","Irf2bpl",1,1,1,0
"IRF3","Irf3",1,1,1,1
"IRF4","Irf4",1,0,0,0
"IRF5","Irf5",1,1,1,0
"IRF6","Irf6",1,1,1,0
"IRF7","Irf7",1,1,1,0
"IRF8","Irf8",1,1,1,1
"IRF9","Irf9",1,1,1,1
"IRGM","Irgm2",0,0,1,1
"IRGQ","Irgq",1,1,1,0
"IRS1","Irs1",1,1,1,1
"IRS2","Irs2",1,1,1,1
"IRX1","Irx1",1,1,1,0
"IRX2","Irx2",1,1,1,0
"IRX2-DT",NA,1,0,0,0
"IRX3","Irx3",1,1,0,0
"IRX5",NA,0,1,0,0
"ISCA1","Isca1",1,1,1,0
"ISCA2","Isca2",1,1,1,0
"ISCU","Iscu",1,1,1,0
"ISG15","Isg15",1,1,1,0
"ISG20","Isg20",1,1,1,0
"ISG20L2","Isg20l2",1,1,1,0
"ISL1","Isl1",0,0,1,0
"ISL2","Isl2",0,1,0,0
"ISLR","Islr",1,1,1,0
"ISLR2","Islr2",1,1,1,0
"ISM1","Ism1",1,1,1,0
"ISM2",NA,0,1,0,0
"ISOC1","Isoc1",1,1,1,0
"ISOC2","Isoc2a",1,1,1,0
"IST1","Ist1",1,1,1,1
"ISY1",NA,1,1,0,0
"ISY1-RAB43","Isy1",0,1,1,0
"ISYNA1","Isyna1",1,1,1,0
"ITCH","Itch",1,1,1,1
"ITFG1","Itfg1",1,1,1,1
"ITFG2","Itfg2",1,1,1,0
"ITGA1","Itga1",1,1,1,0
"ITGA10","Itga10",1,1,1,0
"ITGA11","Itga11",1,1,1,0
"ITGA2","Itga2",1,1,1,0
"ITGA2B","Itga2b",1,1,1,0
"ITGA3","Itga3",1,1,1,0
"ITGA4","Itga4",1,1,1,1
"ITGA5","Itga5",1,1,1,0
"ITGA6","Itga6",1,1,1,1
"ITGA7","Itga7",1,1,1,0
"ITGA8","Itga8",0,1,1,0
"ITGA9","Itga9",1,1,1,1
"ITGAD","Itgad",0,0,1,0
"ITGAE","Itgae",1,1,1,0
"ITGAL","Itgal",1,1,1,0
"ITGAM","Itgam",1,1,1,0
"ITGAV","Itgav",1,1,1,1
"ITGAX","Itgax",1,1,1,0
"ITGB1","Itgb1",1,1,1,1
"ITGB1BP1","Itgb1bp1",1,1,1,0
"ITGB1BP2","Itgb1bp2",1,1,1,0
"ITGB2","Itgb2",1,1,1,0
"ITGB2-AS1",NA,1,0,0,0
"ITGB3","Itgb3",1,1,1,0
"ITGB3BP","Itgb3bp",1,1,1,1
"ITGB4","Itgb4",1,1,1,0
"ITGB5","Itgb5",1,1,1,1
"ITGB6","Itgb6",0,1,0,0
"ITGB7","Itgb7",1,1,1,0
"ITGB8","Itgb8",1,1,1,1
"ITGBL1","Itgbl1",1,1,1,0
"ITIH1","Itih1",0,1,0,0
"ITIH2","Itih2",1,1,1,0
"ITIH3","Itih3",0,1,1,1
"ITIH4","Itih4",1,1,0,0
"ITIH5","Itih5",1,1,1,1
"ITK","Itk",0,1,1,0
"ITM2A","Itm2a",1,1,1,0
"ITM2B","Itm2b",1,1,1,1
"ITM2C","Itm2c",1,1,1,1
"ITPA","Itpa",1,1,1,0
"ITPK1","Itpk1",1,1,1,1
"ITPKA","Itpka",1,1,1,0
"ITPKB","Itpkb",1,1,1,1
"ITPKC","Itpkc",1,1,1,0
"ITPR1","Itpr1",1,1,1,1
"ITPR2","Itpr2",1,1,1,1
"ITPR3","Itpr3",1,1,1,0
"ITPRID1",NA,0,1,0,0
"ITPRID2",NA,1,1,0,0
"ITPRIP","Itprip",1,1,1,0
"ITPRIPL1","Itpripl1",1,1,1,0
"ITPRIPL2","Itpripl2",1,1,1,0
"ITSN1","Itsn1",1,1,1,1
"ITSN2","Itsn2",1,1,1,1
"IVD","Ivd",1,1,1,1
"IVNS1ABP","Ivns1abp",1,1,1,1
"IWS1","Iws1",1,1,1,1
"IZUMO1","Izumo1",1,1,0,0
"IZUMO4","Izumo4",1,1,1,1
"JADE1","Jade1",1,1,1,0
"JADE2","Jade2",1,1,1,1
"JADE3","Jade3",1,1,1,0
"JAG1","Jag1",1,1,1,1
"JAG2","Jag2",1,1,1,0
"JAGN1","Jagn1",1,1,1,0
"JAK1","Jak1",1,1,1,1
"JAK2","Jak2",1,1,1,1
"JAK3","Jak3",1,1,1,0
"JAKMIP1","Jakmip1",1,1,1,0
"JAKMIP2","Jakmip2",1,1,1,1
"JAKMIP3","Jakmip3",1,1,1,1
"JAM2","Jam2",1,1,1,1
"JAM3","Jam3",1,1,1,1
"JAML",NA,0,1,0,0
"JARID2","Jarid2",1,1,1,1
"JARID2-AS1",NA,1,0,0,0
"JAZF1","Jazf1",1,1,1,1
"JCAD",NA,1,1,0,0
"JCHAIN",NA,1,1,0,0
"JDP2","Jdp2",1,1,1,1
"JHY",NA,0,1,0,0
"JKAMP","Jkamp",1,1,1,1
"JMJD1C","Jmjd1c",1,1,1,1
"JMJD1C-AS1",NA,1,0,0,0
